Biological_Process,Gene ID,protein_id,Preferred_Name,KEGG_KO,KEGG_Pathway,Pfam_Domains,GO_Terms,NPFM1,NPFM2,NPFM3,NPFM4,Mean_FPKM,Protein Description
Detoxification,,GFS45437.1,TXSA,ko:K01832,"map01100,ko01100,map00590,ko00590,ko04611,map04611",p450,,,,,,,cytochrome P450 3A41 [Nephila pilipes]
Detoxification,,GFS45459.1,odc1,ko:K01581,"map01100,ko00480,map00480,map01110,ko01110,ko01100,map00330,ko00330,ko01130,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",,,,,,,"orn_DAP_Arg_deC domain-containing protein, partial [Nephila pilipes]"
Detoxification,,GFS45606.1,,ko:K04569,"ko05014,map05014","HMA,Sod_Cu",,,,,,,copper chaperone for superoxide dismutase [Nephila pilipes]
Detoxification,,GFS45857.1,107372143,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 18a1 [Nephila pilipes]
Detoxification,,GFS46435.1,,,,"ABC_membrane,ABC_tran",,,,,,,ATP-dependent translocase ABCB1 [Nephila pilipes]
Detoxification,,GFS46528.1,,ko:K05658,"ko02010,map05206,ko05226,ko04976,map02010,map04976,ko05206,map05226","ABC_membrane,ABC_tran",,,,,,,ATP-dependent translocase ABCB1 [Nephila pilipes]
Detoxification,,GFS46964.1,,,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS47033.1,,,,p450,,,,,,,cytochrome P450 3A24 [Nephila pilipes]
Detoxification,,GFS47714.1,aldh3b1,ko:K00129,"map01110,map00350,ko00010,map00410,ko00982,map01120,ko01110,ko00350,map01100,map05204,ko00980,map00982,ko00410,map00980,map00340,ko00360,map00010,map00360,ko01120,ko00340,ko01100,ko05204",Aldedh,,,,,,,"aldehyde dehydrogenase, dimeric NADP-preferring, partial [Nephila pilipes]"
Detoxification,,GFS48647.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS48649.1,107365376,ko:K15001,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS48651.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS48652.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS48653.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS48657.1,107365376,ko:K15001,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS49391.1,,,,p450,,,,,,,"cytochrome P450 3A8, partial [Nephila pilipes]"
Detoxification,,GFS49394.1,,,,p450,,,,,,,cytochrome P450 3A11 [Nephila pilipes]
Detoxification,,GFS49398.1,,,,p450,,,,,,,cytochrome P450 3A21 [Nephila pilipes]
Detoxification,,GFS49402.1,,ko:K07424,"map01100,map05204,ko00140,map00591,ko00591,ko01100,ko00830,map00830,ko05204,map00140",p450,,,,,,,cytochrome P450 3A21 [Nephila pilipes]
Detoxification,,GFS49405.1,,,,p450,,,,,,,cytochrome P450 3A11 [Nephila pilipes]
Detoxification,,GFS49408.1,,,,p450,,,,,,,cytochrome P450 3A8 [Nephila pilipes]
Detoxification,,GFS50516.1,,ko:K05668,"ko02010,map01523,ko01523,map02010","ABC_membrane,ABC_tran",,,,,,,multidrug resistance-associated protein 5 [Nephila pilipes]
Detoxification,,GFS52772.1,,ko:K00485,"map01120,map00982,ko00982,ko01120",FMO-like,,,,,,,dimethylaniline monooxygenase 2 [Nephila pilipes]
Detoxification,,GFS53382.1,L798_14796,ko:K15001,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS53384.1,L798_07229,ko:K15001,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS54138.1,wh3,ko:K21396,,"ABC2_membrane,ABC_tran",,,,,,,protein white [Nephila pilipes]
Detoxification,,GFS54140.1,wh3,ko:K21396,,"ABC2_membrane,ABC_tran",,,,,,,protein white [Nephila pilipes]
Detoxification,,GFS54142.1,,ko:K21396,,"ABC2_membrane,ABC_tran",,,,,,,protein white [Nephila pilipes]
Detoxification,,GFS54763.1,,,,SSF,,,,,,,"putative sodium-dependent multivitamin transporter, partial [Nephila pilipes]"
Detoxification,,GFS55470.1,,,,"ABC_membrane,ABC_tran",,,,,,,"canalicular multispecific organic anion transporter 1, partial [Nephila pilipes]"
Detoxification,,GFS55686.1,,,,p450,,,,,,,"cytochrome P450 315a1, mitochondrial [Nephila pilipes]"
Detoxification,,GFS56047.1,abca3,ko:K05643,"ko02010,map02010","ABC2_membrane_3,ABC_tran",,,,,,,ATP-binding cassette sub-family A member 3 [Nephila pilipes]
Detoxification,,GFS56049.1,abca3,ko:K05643,"ko02010,map02010","ABC2_membrane_3,ABC_tran",,,,,,,ATP-binding cassette sub-family A member 3 [Nephila pilipes]
Detoxification,,GFS57376.1,,,,p450,,,,,,,"probable cytochrome P450 301a1, mitochondrial [Nephila pilipes]"
Detoxification,,GFS58478.1,,,,Sod_Cu,,,,,,,"putative RNA-directed DNA polymerase from transposon X-element, partial [Nephila pilipes]"
Detoxification,,GFS59223.1,107363119,ko:K00485,"map01120,map00982,ko00982,ko01120",FMO-like,,,,,,,dimethylaniline monooxygenase 2 [Nephila pilipes]
Detoxification,,GFS59227.1,107361980,ko:K00485,"map01120,map00982,ko00982,ko01120",FMO-like,,,,,,,dimethylaniline monooxygenase 5 [Nephila pilipes]
Detoxification,,GFS60008.1,,,,SSF,,,,,,,putative sodium-dependent multivitamin transporter [Nephila pilipes]
Detoxification,,GFS60178.1,aldh18a1,ko:K12657,"map01100,map01110,ko01110,ko01100,map00330,ko01230,map01230,ko00330","AA_kinase,Aldedh",,,,,,,"delta-1-pyrroline-5-carboxylate synthase, partial [Nephila pilipes]"
Detoxification,,GFS60325.1,,ko:K00799,"map05418,ko00480,map00480,map05204,ko00980,map00982,ko00982,map00980,ko00983,ko01524,map05225,ko05225,map05200,ko05204,map00983,ko05200,map01524,ko05418","GST_C,GST_N_3",,,,,,,"glutathione S-transferase 1, isoform C [Nephila pilipes]"
Detoxification,,GFS60537.1,8238734,ko:K09330,,Homeobox,,,,,,,paired mesoderm homeobox protein 2A [Nephila pilipes]
Detoxification,,GFS61340.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS61343.1,,,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS61346.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS61818.1,ABCC1,ko:K05665,"ko02010,map05206,ko04977,ko01523,map02010,map04977,ko04071,map01523,map04071,ko05206","ABC_membrane,ABC_tran",,,,,,,"multidrug resistance-associated protein 1, partial [Nephila pilipes]"
Detoxification,,GFS62070.1,L798_00995,ko:K00078,"ko00040,map00040,ko00980,map00980",GFO_IDH_MocA,,,,,,,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase [Nephila pilipes]"
Detoxification,,GFS62360.1,adh1c,ko:K13951,"map01100,map01110,ko00980,map00350,ko00982,map00980,ko00830,ko01100,ko00071,map00010,map00830,map00071,ko05204,ko00010,ko01110,ko00350,map05204,map00982","ADH_N,ADH_zinc_N",,,,,,,"alcohol dehydrogenase-like 2, partial [Nephila pilipes]"
Detoxification,,GFS62402.1,107359285,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,"cytochrome P450 18a1, partial [Nephila pilipes]"
Detoxification,,GFS63617.1,CYP6AS31,ko:K14999,,p450,,,,,,,"cytochrome P450 3A21, partial [Nephila pilipes]"
Detoxification,,GFS66020.1,L798_11790,ko:K00121,"ko01200,ko00680,ko01100,ko00830,map01200,ko00625,ko01130,ko00626,map00350,ko00010,ko00350,map01120,ko01110,ko00071,map01220,map01100,map05204,ko00980,map00982,ko00982,map00980,ko01220,map00680,map00010,ko01120,map00071,map01110,map00626,map00625,map00830,ko05204,map01130","ADH_N,ADH_zinc_N",,,,,,,"alcohol dehydrogenase class-3, partial [Nephila pilipes]"
Detoxification,,GFS66157.1,,,,"Aldedh,CoA_transf_3,Drf_FH3,Drf_GBD,FH2,Inositol_P,P34-Arc,Pkinase",,,,,,,inositol polyphosphate 1-phosphatase [Nephila pilipes]
Detoxification,,GFS66956.1,6051441,ko:K14999,,p450,,,,,,,"cytochrome P450 3A8, partial [Nephila pilipes]"
Detoxification,,GFS67542.1,,,,SNF,,,,,,,sodium- and chloride-dependent glycine transporter 2 [Nephila pilipes]
Detoxification,,GFS67856.1,L798_05058,ko:K15003,,p450,,,,,,,"cytochrome P450 9e2, partial [Nephila pilipes]"
Detoxification,,GFS68171.1,CYP4C60,ko:K15001,,p450,,,,,,,"cytochrome P450 4c3, partial [Nephila pilipes]"
Detoxification,,GFS68458.1,,,,"ABC_membrane,ABC_tran",,,,,,,ATP-dependent translocase ABCB1 [Nephila pilipes]
Detoxification,,GFS69109.1,,ko:K07424,"map01100,map05204,ko00140,map00591,ko00591,ko01100,ko00830,map00830,ko05204,map00140",p450,,,,,,,"cytochrome P450 3A1, partial [Nephila pilipes]"
Detoxification,,GFS69110.1,,,,p450,,,,,,,cytochrome P450 3A11 [Nephila pilipes]
Detoxification,,GFS69493.1,SOD1,ko:K04565,"ko05020,ko05014,ko05016,ko04146,map05016,map05014,map04213,map04146,ko04213,map05020",Sod_Cu,,,,,,,superoxide dismutase [Nephila pilipes]
Detoxification,,GFS70715.1,,,,p450,,,,,,,cytochrome P450 9e2 [Nephila pilipes]
Detoxification,,GFS71830.1,KGM_215781,ko:K00078,"ko00040,map00040,ko00980,map00980","DUF4817,GFO_IDH_MocA,GFO_IDH_MocA_C",,,,,,,52 kDa repressor of the inhibitor of the protein kinase [Nephila pilipes]
Detoxification,,GFS72132.1,LOC659847,ko:K05658,"ko02010,map05206,ko05226,ko04976,map02010,map04976,ko05206,map05226","ABC_membrane,ABC_tran",,,,,,,"ATP-binding cassette sub-family B member 5, partial [Nephila pilipes]"
Detoxification,,GFS72161.1,,,,"Anticodon_1,GST_C,tRNA-synt_1",,,,,,,valine--tRNA ligase [Nephila pilipes]
Detoxification,,GFS72588.1,101889014,ko:K15001,,p450,,,,,,,"cytochrome P450 4C1, partial [Nephila pilipes]"
Detoxification,,GFS72776.1,6036604,,,Ion_trans,,,,,,,"sodium channel protein 60E, partial [Nephila pilipes]"
Detoxification,,GFS72866.1,107363702,ko:K01581,"map01100,ko00480,map00480,map01110,ko01110,ko01100,map00330,ko00330,ko01130,map01130","Orn_Arg_deC_N,Orn_DAP_Arg_deC",,,,,,,antizyme inhibitor 2 [Nephila pilipes]
Detoxification,,GFS72894.1,,,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS72897.1,,,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS73147.1,,,,p450,,,,,,,"cytochrome P450 4V2, partial [Nephila pilipes]"
Detoxification,,GFS74085.1,,,,p450,,,,,,,"cytochrome P450 4V2, partial [Nephila pilipes]"
Detoxification,,GFS74154.1,TXSA,ko:K01832,"map01100,ko01100,map00590,ko00590,ko04611,map04611",p450,,,,,,,"cytochrome P450 3A24, partial [Nephila pilipes]"
Detoxification,,GFS74157.1,,,,p450,,,,,,,cytochrome P450 3A24 [Nephila pilipes]
Detoxification,,GFS74159.1,,,,p450,,,,,,,cytochrome P450 3A1 [Nephila pilipes]
Detoxification,,GFS74161.1,,,,p450,,,,,,,cytochrome P450 3A1 [Nephila pilipes]
Detoxification,,GFS74372.1,,ko:K19882,"ko04310,map04310",PAE,,,,,,,palmitoleoyl-protein carboxylesterase NOTUM [Nephila pilipes]
Detoxification,,GFS74374.1,,ko:K19882,"ko04310,map04310",PAE,,,,,,,palmitoleoyl-protein carboxylesterase NOTUM [Nephila pilipes]
Detoxification,,GFS74835.1,CYP4V2,ko:K07427,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS74841.1,,,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS74895.1,AAEL001134,ko:K00140,"map01100,ko01200,ko01100,ko00562,ko00410,map00562,ko00640,map00640,ko00280,map01200,map00280,map00410",Aldedh,"P|GO:0006082|ISS,P|GO:0006139|ISS,P|GO:0006206|ISS,P|GO:0006520|ISS,P|GO:0006573|ISS,P|GO:0006725|ISS,P|GO:0006807|ISS,P|GO:0008150|ISS,P|GO:0008152|ISS,P|GO:0009081|ISS,P|GO:0009112|ISS,P|GO:0009987|ISS,P|GO:0019752|ISS,P|GO:0019859|ISS,P|GO:0034641|ISS,P|GO:0043436|ISS,P|GO:0044237|ISS,P|GO:0044238|ISS,P|GO:0044281|ISS,P|GO:0046483|ISS,P|GO:0055086|ISS,P|GO:0055114|ISS,P|GO:0071704|ISS,P|GO:0072527|ISS,P|GO:1901360|ISS,P|GO:1901564|ISS,P|GO:1901605|ISS,C|GO:0005575|IEA,C|GO:0005622|IEA,C|GO:0005623|IEA,C|GO:0005737|IEA,C|GO:0005739|IEA,C|GO:0043226|IEA,C|GO:0043227|IEA,C|GO:0043229|IEA,C|GO:0043231|IEA,C|GO:0044424|IEA,C|GO:0044444|IEA,C|GO:0044464|IEA,F|GO:0003674|ISS,F|GO:0003824|ISS,F|GO:0004491|ISS,F|GO:0016491|ISS,F|GO:0016620|ISS,F|GO:0016903|ISS,F|GO:0018478|ISS",,,,,,"probable methylmalonate-semialdehyde dehydrogenase, mitochondrial [Nephila pilipes]"
Detoxification,,GFS75079.1,,,,p450,,,,,,,probable cytochrome P450 4e1 [Nephila pilipes]
Detoxification,,GFS75082.1,,,,p450,,,,,,,probable cytochrome P450 4e1 [Nephila pilipes]
Detoxification,,GFS75085.1,,ko:K15001,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS75092.1,,,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS75094.1,,,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS75096.1,,,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS75110.1,,ko:K07427,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS75173.1,CYP4CA1,,,p450,,,,,,,"cytochrome P450 4V2, partial [Nephila pilipes]"
Detoxification,,GFS75419.1,,,,SNF,,,,,,,sodium- and chloride-dependent GABA transporter ine [Nephila pilipes]
Detoxification,,GFS75661.1,107363314,ko:K15001,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS75664.1,CYP4C60,ko:K15001,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS77661.1,LOC661910,ko:K00699,"map01110,ko00830,map00040,ko00053,map00983,map00140,ko00140,ko00860,map00860,map00980,map01100,map05204,ko00980,map00982,ko00982,ko00983,map00053,ko00040,ko01100,ko01110,map00830,ko05204","PH,UDPGT",,,,,,,PH domain-containing protein [Nephila pilipes]
Detoxification,,GFS77794.1,,,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS78539.1,,,,p450,,,,,,,cytochrome P450 4c3 [Nephila pilipes]
Detoxification,,GFS79162.1,oplah,ko:K01469,"ko00480,map00480","Hydant_A_N,Hydantoinase_A,Hydantoinase_B",,,,,,,5-oxoprolinase [Nephila pilipes]
Detoxification,,GFS79770.1,Sod,ko:K04565,"ko05020,ko05014,ko05016,ko04146,map05016,map05014,map04213,map04146,ko04213,map05020",Sod_Cu,"P|GO:0000302|IEA,P|GO:0000303|IEA,P|GO:0000305|IEA,P|GO:0006801|IEA,P|GO:0006950|IEA,P|GO:0006979|IEA,P|GO:0008150|IEA,P|GO:0008152|IEA,P|GO:0009636|IEA,P|GO:0009987|IEA,P|GO:0010035|IEA,P|GO:0019430|IEA,P|GO:0033554|IEA,P|GO:0034599|IEA,P|GO:0034614|IEA,P|GO:0042221|IEA,P|GO:0044237|IEA,P|GO:0050896|IEA,P|GO:0051716|IEA,P|GO:0055114|IEA,P|GO:0070887|IEA,P|GO:0071450|IEA,P|GO:0071451|IEA,P|GO:0072593|IEA,P|GO:0097237|IEA,P|GO:0098754|IEA,P|GO:0098869|IEA,P|GO:1901700|IEA,P|GO:1901701|IEA,P|GO:1990748|IEA,C|GO:0005575|CURATED,C|GO:0005622|CURATED,C|GO:0005623|CURATED,C|GO:0005737|CURATED,C|GO:0044424|CURATED,C|GO:0044464|CURATED,F|GO:0003674|IEA,F|GO:0003674|IEA,F|GO:0003824|IEA,F|GO:0004784|IEA,F|GO:0005488|IEA,F|GO:0016209|IEA,F|GO:0016491|IEA,F|GO:0016721|IEA,F|GO:0043167|IEA,F|GO:0043169|IEA,F|GO:0046872|IEA",,,,,,superoxide dismutase [Nephila pilipes]
Detoxification,,GFS80017.1,,,,p450,,,,,,,"cytochrome P450 4c3, partial [Nephila pilipes]"
Detoxification,,GFS80106.1,,ko:K07427,,p450,,,,,,,cytochrome P450 4V2 [Nephila pilipes]
Detoxification,,GFS80159.1,L798_11516,ko:K11204,"map01100,ko00480,map00480,map00270,ko01100,map04216,map04212,ko00270,ko04212,ko04216",GCS,,,,,,,glutamate--cysteine ligase catalytic subunit [Nephila pilipes]
Detoxification,,GFS80256.1,L798_14708,ko:K00802,"map01100,ko00480,map00480,ko00410,map00270,ko01100,map00330,ko00330,ko00270,map00410","Spermine_synt_N,Spermine_synth",,,,,,,spermine synthase [Nephila pilipes]
Detoxification,,GFS80258.1,107372126,ko:K00802,"map01100,ko00480,map00480,ko00410,map00270,ko01100,map00330,ko00330,ko00270,map00410","Spermine_synt_N,Spermine_synth",,,,,,,spermine synthase [Nephila pilipes]
Detoxification,,GFS80690.1,,,,"DUF1077,GST_C,GST_N_3",,,,,,,ER membrane protein complex subunit 4 [Nephila pilipes]
Detoxification,,GFS80960.1,,,,p450,,,,,,,cytochrome P450 9e2 [Nephila pilipes]
Detoxification,,GFS81051.1,,,,p450,,,,,,,"cytochrome P450 2B12, partial [Nephila pilipes]"
Detoxification,,GFS81423.1,,,,p450,,,,,,,cytochrome P450 9e2 [Nephila pilipes]
Detoxification,,GFS81608.1,8231793,ko:K03781,"map01110,map04016,map04011,ko01130,map04213,map04212,map04211,ko04068,map00630,ko01110,ko04146,map05014,map04146,ko01200,map01200,ko05014,ko04016,ko00630,map01130,ko04011,map00380,map04068,ko04211,ko04212,ko04213,ko00380","Catalase,Catalase-rel",,,,,,,"catalase, partial [Nephila pilipes]"
Detoxification,,GFS81610.1,EGM_05728,ko:K03781,"map01110,map04016,map04011,ko01130,map04213,map04212,map04211,ko04068,map00630,ko01110,ko04146,map05014,map04146,ko01200,map01200,ko05014,ko04016,ko00630,map01130,ko04011,map00380,map04068,ko04211,ko04212,ko04213,ko00380","Catalase,Catalase-rel",,,,,,,catalase [Nephila pilipes]
Detoxification,,GFS82881.1,,,,p450,,,,,,,"cytochrome P450 4V2, partial [Nephila pilipes]"
Detoxification,,GFS82946.1,107359972,ko:K05038,,SNF,,,,,,,"sodium-dependent nutrient amino acid transporter 1, partial [Nephila pilipes]"
Detoxification,,GFS83238.1,,,,p450,,,,,,,cytochrome P450 3A24 [Nephila pilipes]
Detoxification,,GFS83241.1,,,,p450,,,,,,,cytochrome P450 3A11 [Nephila pilipes]
Detoxification,,GFS83791.1,,,,"ABC2_membrane_3,ABC_tran",,,,,,,ATP-binding cassette sub-family A member 3 [Nephila pilipes]
Detoxification,,GFS83796.1,abca3,ko:K05643,"ko02010,map02010","ABC2_membrane_3,ABC_tran",,,,,,,ATP-binding cassette sub-family A member 3 [Nephila pilipes]
Detoxification,,GFS84373.1,ABCC1,,,"ABC_membrane,ABC_tran",,,,,,,"multidrug resistance-associated protein 1, partial [Nephila pilipes]"
Detoxification,,GFS84456.1,6051441,ko:K14999,,p450,,,,,,,"cytochrome P450 6B2, partial [Nephila pilipes]"
Detoxification,,GFS84865.1,107365376,ko:K15001,,p450,,,,,,,"cytochrome P450 4V2, partial [Nephila pilipes]"
Detoxification,,GFS85124.1,,,,Ion_trans,,,,,,,sodium leak channel non-selective protein [Nephila pilipes]
Detoxification,,GFS85128.1,,,,Ion_trans,,,,,,,sodium leak channel non-selective protein [Nephila pilipes]
Detoxification,,GFS85256.1,LOC727307,,,ABC_tran,,,,,,,multidrug resistance-associated protein 1 [Nephila pilipes]
Detoxification,,GFS85283.1,CYP6AS31,ko:K14999,,p450,,,,,,,"cytochrome P450 3A21, partial [Nephila pilipes]"
Detoxification,,GFS85328.1,,,,SNF,,,,,,,sodium- and chloride-dependent glycine transporter 2 [Nephila pilipes]
Detoxification,,GFS85350.1,L798_09966,ko:K05676,"ko02010,map04146,ko04146,map02010","ABC_membrane_2,ABC_tran",,,,,,,ATP-binding cassette sub-family D member 1 [Nephila pilipes]
Detoxification,,GFS85377.1,,,,p450,,,,,,,cytochrome P450 3A8 [Nephila pilipes]
Detoxification,,GFS85668.1,,,,ASC,,,,,,,amiloride-sensitive sodium channel subunit delta [Nephila pilipes]
Detoxification,,GFS86294.1,KGM_215781,ko:K00078,"ko00040,map00040,ko00980,map00980","DUF4817,GFO_IDH_MocA,GFO_IDH_MocA_C",,,,,,,52 kDa repressor of the inhibitor of the protein kinase [Nephila pilipes]
Detoxification,,GFS86373.1,,,,p450,,,,,,,cytochrome P450 3A8 [Nephila pilipes]
Detoxification,,GFS86374.1,,,,p450,,,,,,,cytochrome P450 3A21 [Nephila pilipes]
Detoxification,,GFS86375.1,,,,p450,,,,,,,lithocholate 6-beta-hydroxylase [Nephila pilipes]
Detoxification,,GFS86450.1,L798_13834,ko:K15001,,p450,,,,,,,cytochrome P450 4C1 [Nephila pilipes]
Detoxification,,GFS86665.1,,ko:K14388,,SSF,,,,,,,sodium-coupled monocarboxylate transporter 2 [Nephila pilipes]
Detoxification,,GFS86674.1,,ko:K14388,,SSF,,,,,,,sodium-coupled monocarboxylate transporter 2 [Nephila pilipes]
Detoxification,,GFS86826.1,,,,p450,,,,,,,cytochrome P450 2C28 [Nephila pilipes]
Detoxification,,GFS86830.1,,,,p450,,,,,,,cytochrome P450 18a1 [Nephila pilipes]
Detoxification,,GFS86832.1,CYP2B6,,,p450,,,,,,,cytochrome P450 2B11 [Nephila pilipes]
Detoxification,,GFS86838.1,,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 2A9 [Nephila pilipes]
Detoxification,,GFS86840.1,,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 2B1 [Nephila pilipes]
Detoxification,,GFS86842.1,,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 2B11 [Nephila pilipes]
Detoxification,,GFS86844.1,,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 18a1 [Nephila pilipes]
Detoxification,,GFS86846.1,,ko:K14985,"ko00981,map00981",p450,,,,,,,cytochrome P450 18a1 [Nephila pilipes]
Detoxification,,GFS86924.1,8234117,,,"ABC2_membrane,ABC_tran",,,,,,,ABC transporter G family member 14 [Nephila pilipes]
Detoxification,,GFS87493.1,ALDH8A1,,,Aldedh,,,,,,,2-aminomuconic semialdehyde dehydrogenase [Nephila pilipes]
Detoxification,,GFS87499.1,107359285,ko:K07418,"map01100,ko01100,map04750,map00590,map00591,ko00591,ko00590,ko04750,ko04913,map04726,map04212,ko04212,map04913,ko04726",p450,,,,,,,cytochrome P450 18a1 [Nephila pilipes]
Detoxification,,GFS87502.1,,,,p450,,,,,,,cytochrome P450 2U1 [Nephila pilipes]
Detoxification,,GFS87758.1,Para,ko:K04834,"ko04742,map04742","GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl",,,,,,,sodium channel protein para [Nephila pilipes]
Detoxification,,GFS87760.1,,ko:K04834,"ko04742,map04742","GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl",,,,,,,sodium channel protein para [Nephila pilipes]
Detoxification,,GFS87762.1,,ko:K04834,"ko04742,map04742","GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl",,,,,,,sodium channel protein para [Nephila pilipes]
Detoxification,,GFS87828.1,,,,SSF,,,,,,,"putative sodium-dependent multivitamin transporter, partial [Nephila pilipes]"
Detoxification,,GFS88335.1,KGM_215781,ko:K00078,"ko00040,map00040,ko00980,map00980","DUF4817,GFO_IDH_MocA,GFO_IDH_MocA_C",,,,,,,52 kDa repressor of the inhibitor of the protein kinase [Nephila pilipes]
Detoxification,,GFS88423.1,,ko:K19681,,ABC_transp_aux,,,,,,,intraflagellar transport protein 52 homolog [Nephila pilipes]
Detoxification,,GFS89649.1,,,,ABC_tran,,,,,,,ATP-binding cassette sub-family A member 3 [Nephila pilipes]
Detoxification,,GFS90002.1,,ko:K03781,"map01110,map04016,map04011,ko01130,map04213,map04212,map04211,ko04068,map00630,ko01110,ko04146,map05014,map04146,ko01200,map01200,ko05014,ko04016,ko00630,map01130,ko04011,map00380,map04068,ko04211,ko04212,ko04213,ko00380",Catalase,,,,,,,"catalase, partial [Nephila pilipes]"
Detoxification,,GFS90593.1,,,,Sod_Cu,,,,,,,"putative RNA-directed DNA polymerase from transposon X-element, partial [Nephila pilipes]"
